"Orthogroup"	"Kluyveromyces_marxianus_DMKU3_1042"	"Saccharomyces_cerevisiaeS288c"	"Scheffersomyces_stipitis_CBS6054"	"Schizosaccharomyces_pombe_972"
"OG0002485"	"W0T7S1"	"Q08144"	"A3LTG0"	"Q9P6P1"
"OG0002486"	"W0T2E8"	"P53846"	"A3LPB6"	"Q9Y7Q1"
"OG0002487"	"W0T5A3"	"P14741"	"A3LWH5"	"Q9USP0"
"OG0002488"	"W0TC06"	"P43636"	"A3LTA0"	"Q96WW6"
"OG0002489"	"W0TG34"	"Q01976"	"A3GHN3"	"Q9P791"
"OG0002490"	"W0THQ3"	"P16661"	"A3GH69"	"O13933"
"OG0002491"	"W0TE49"	"P50623"	"A3LZ35"	"P40984"
"OG0002492"	"W0T3H3"	"P38860"	"A3LP86"	"Q9UT06"
"OG0002494"	"W0TFW7"	"Q12189"	"A3LP13"	"Q9UTL3"
"OG0002495"	"W0TEG2"	"P32794"	"A3LZ33"	"O60058"
"OG0002497"	"W0T8R8"	"P53889"	"A3GGU8"	"Q9P7L4"
"OG0002498"	"W0T6M3"	"P15891"	"A3GGK5"	"Q9P7E8"
"OG0002499"	"W0TGR4"	"P42841"	"A3GFN3"	"Q9UTN4"
"OG0002500"	"W0T5J7"	"P46672"	"A3LQV6"	"Q9P6K7"
"OG0002501"	"W0T3E7"	"P38889"	"A3LZG6"	"O14283"
"OG0002502"	"W0TD56"	"P21734"	"A3LRK3"	"O74810"
"OG0002503"	"W0TC03"	"Q12427"	"A3LTZ1"	"Q9P7B0"
"OG0002504"	"W0TFA7"	"P53250"	"A3LVZ4"	"O94399"
"OG0002505"	"W0TCX7"	"P36016"	"A3LND0"	"Q10061"
"OG0002506"	"W0TFG4"	"P36517"	"A3LYY9"	"P87232"
"OG0002507"	"W0TBK6"	"P20484"	"A3GF77"	"O74453"
"OG0002508"	"W0TFA9"	"P25808"	"A3LX02"	"O74764"
"OG0002509"	"W0TF89"	"Q03124"	"A3GFU1"	"Q9P7W8"
"OG0002510"	"W0T9F0"	"P42945"	"A3GGS6"	"O60179"
"OG0002511"	"W0T5I4"	"P38328"	"A3LXY4"	"P78774"
"OG0002512"	"W0T958"	"P52490"	"A3LZD6"	"O13685"
"OG0002513"	"W0TE28"	"P49704"	"A3LVX9"	"O42904"
"OG0002514"	"W0TG36"	"Q06104"	"A3GGP4"	"O14175"
"OG0002515"	"W0TCG7"	"P40568"	"A3GFK6"	"Q9UUB5"
"OG0002516"	"W0T6Y9"	"Q05942"	"A3GG36"	"G2TRL3"
"OG0002517"	"W0TAQ4"	"P20795"	"A3LT34"	"Q9P7V6"
"OG0002518"	"W0TF36"	"Q12284"	"A3LPH7"	"Q9Y806"
"OG0002519"	"W0T9R1"	"P48525"	"A3LQV1"	"Q9HDX9"
"OG0002520"	"W0TDT0"	"P48569"	"A3LP02"	"O13942"
"OG0002521"	"W0T3Q6"	"Q12487"	"A3GFG6"	"O60118"
"OG0002522"	"W0TGM5"	"P48439"	"A3LNP0"	"Q8TFH3"
"OG0002523"	"W0THA7"	"P38962"	"A3LRT4"	"Q9Y7K7"
"OG0002524"	"W0TBA2"	"P38753"	"A3LXQ8"	"O74749"
"OG0002525"	"W0TDK4"	"Q08236"	"A3GHY5"	"Q9P7Y9"
"OG0002526"	"W0TBF5"	"P52553"	"A3GGY3"	"O14450"
"OG0002527"	"W0TDV7"	"Q12063"	"A3LZR9"	"Q9Y7K8"
"OG0002528"	"W0T6B2"	"P38930"	"A3LVM4"	"P40232"
"OG0002529"	"W0TF02"	"P41940"	"A3GET1"	"O74484"
"OG0002530"	"W0TIU1"	"P32842"	"A3LPC4"	"Q9URZ8"
"OG0002531"	"W0TA31"	"P40093"	"A3LR59"	"Q9P7T6"
"OG0002532"	"W0TB35"	"P21771"	"A3M0H1"	"O13602"
"OG0002533"	"W0T3K1"	"P39515"	"A3LW50"	"P87130"
"OG0002534"	"W0T9V5"	"P38333"	"A3LSB1"	"O60071"
"OG0002535"	"W0TBQ5"	"Q03654"	"A3LQ91"	"P39964"
"OG0002536"	"W0TA96"	"P47076"	"A3LNP3"	"Q9C0Z9"
"OG0002537"	"W0TB27"	"P16639"	"A3LMY8"	"O14133"
"OG0002538"	"W0TEB6"	"Q06682"	"A3LWU2"	"O14048"
"OG0002539"	"W0TDW0"	"P53691"	"A3GID6"	"Q11004"
"OG0002540"	"W0TD67"	"Q12520"	"A3GHM5"	"Q8WZJ9"
"OG0002541"	"W0TGG2"	"P53962"	"A3M0H5"	"Q9Y7T2"
"OG0002542"	"W0T7H8"	"P32792"	"A3LXU8"	"Q9URV8"
"OG0002543"	"W0T8I3"	"P47117"	"A3LYF0"	"P32390"
"OG0002544"	"W0T8T9"	"P05150"	"A3LTD1"	"P31317"
"OG0002545"	"W0T318"	"Q12400"	"A3LTX8"	"O14214"
"OG0002546"	"W0TEP6"	"P53540"	"A3LV76"	"Q9USQ2"
"OG0002547"	"W0TFJ1"	"Q06493"	"A3GFI8"	"O13920"
"OG0002548"	"W0T8D9"	"Q08831"	"A3LX24"	"Q9P6R7"
"OG0002549"	"W0THF2"	"P25846"	"A3M094"	"O13921"
"OG0002550"	"W0TH32"	"P38179"	"A3LTB7"	"Q9Y7I4"
"OG0002551"	"W0T8Z5"	"P23542"	"A3LZ01"	"O42652"
"OG0002552"	"W0TFN8"	"P38065"	"A3LWS6"	"Q9C0W7"
"OG0002553"	"W0T737"	"P53732"	"A3GFR4"	"O14182"
"OG0002554"	"W0TA17"	"P48743"	"A3LXY9"	"P48383"
"OG0002555"	"W0TB86"	"P30620"	"A3LR86"	"Q10264"
"OG0002556"	"W0T809"	"P34756"	"A3LTF8"	"O59722"
"OG0002557"	"W0T9K0"	"Q01519"	"A3LRK7"	"O94581"
"OG0002559"	"W0T820"	"P09032"	"A3M0A6"	"P56288"
"OG0002560"	"W0TA74"	"P38694"	"A3LYG4"	"Q9P7K9"
"OG0002561"	"W0T6T3"	"P43122"	"A3LSY4"	"O94710"
"OG0002562"	"W0TFR1"	"Q12176"	"A3GHJ3"	"O36021"
"OG0002563"	"W0TA51"	"Q12252"	"A3LTU0"	"Q09766"
"OG0002564"	"W0T5T1"	"P53277"	"A3LY59"	"O59733"
"OG0002565"	"W0T990"	"P35190"	"A3LXX6"	"O14336"
"OG0002567"	"W0T831"	"P40422"	"A3GGV5"	"P48011"
"OG0002568"	"W0TG18"	"P32462"	"A3LU51"	"Q09195"
"OG0002569"	"W0T9P8"	"P38242"	"A3LW92"	"O14199"
"OG0002570"	"W0TD06"	"Q02939"	"A3LP82"	"P87303"
"OG0002571"	"W0T2F2"	"P53318"	"A3LXM0"	"Q9Y7Z9"
"OG0002572"	"W0TF39"	"Q03308"	"A3LXC2"	"Q9UT38"
"OG0002573"	"W0TB78"	"P00937"	"A3LYT4"	"Q92370"
"OG0002574"	"W0TGQ7"	"P25046"	"A3LV29"	"Q9Y7N2"
"OG0002575"	"W0TGG5"	"P22141"	"A3LQN2"	"Q09720"
"OG0002576"	"W0T4S3"	"P34247"	"A3LQS6"	"Q10106"
"OG0002577"	"W0T7X0"	"P38771"	"A3M0B0"	"O74734"
"OG0002578"	"W0TG27"	"Q01217"	"A3LQ97"	"P31318"
"OG0002579"	"W0TGM3"	"Q06667"	"A3LTK1"	"Q9USK0"
"OG0002580"	"W0TCM9"	"P06101"	"A3LTH2"	"O94740"
"OG0002581"	"W0T9J6"	"P38810"	"A3LN83"	"Q9USS7"
"OG0002582"	"W0T5Y3"	"P40970"	"A3LWQ1"	"Q09925"
"OG0002583"	"W0T848"	"P40533"	"A3LNI1"	"O42841"
"OG0002584"	"W0T7U9"	"P23060"	"A3LRD6"	"Q09839"
"OG0002585"	"W0TD58"	"P07258"	"A3GGA8"	"O60060"
"OG0002586"	"W0T7J4"	"P06844"	"A3GIA3"	"O14311"
"OG0002587"	"W0TDB0"	"P22804"	"A3LU27"	"O13932"
"OG0002588"	"W0TB98"	"P33202"	"A3LXR1"	"Q10435"
"OG0002589"	"W0TI78"	"P53942"	"A3LSC6"	"Q10236"
"OG0002590"	"W0TEN8"	"P54791"	"A3LVE0"	"Q9Y794"
"OG0002591"	"W0TD93"	"P40395"	"A3LX40"	"O42656"
"OG0002592"	"W0TB37"	"Q04638"	"A3GHG7"	"Q9US46"
"OG0002593"	"W0TB63"	"P41697"	"A3LPM1"	"O13735"
"OG0002594"	"W0TCW9"	"P32499"	"A3LVB8"	"Q9USL4"
"OG0002595"	"W0T5M3"	"P07285"	"A3GEY1"	"O60122"
"OG0002596"	"W0T8G0"	"P32579"	"A3M0L4"	"O94530"
"OG0002597"	"W0TCR3"	"P39726"	"A3GI53"	"Q9HDV9"
"OG0002598"	"W0TFY6"	"P00830"	"A3LST8"	"P22068"
"OG0002599"	"W0TF77"	"P47155"	"A3LRE9"	"Q9P7H7"
"OG0002600"	"W0T8X3"	"P17423"	"A3LZ82"	"O43056"
"OG0002601"	"W0TH59"	"P33759"	"A3LRX8"	"Q10234"
"OG0002602"	"W0TJR6"	"Q07084"	"A3LWP8"	"P87323"
"OG0002603"	"W0T4Y2"	"P26309"	"A3LUV3"	"P78972"
"OG0002604"	"W0T5M6"	"P32505"	"A3GFH6"	"O13713"
"OG0002606"	"W0T6R0"	"P40086"	"A3LUY5"	"Q10361"
"OG0002607"	"W0T7X4"	"Q03529"	"A3LS87"	"O13846"
"OG0002608"	"W0T5Y6"	"Q06096"	"A3LT54"	"O74990"
"OG0002609"	"W0T8L0"	"P48527"	"A3LUW1"	"O74890"
"OG0002610"	"W0TBG7"	"P22516"	"A3LN13"	"O14147"
"OG0002611"	"W0TIF1"	"P18496"	"A3LZ27"	"Q09836"
"OG0002612"	"W0TEN6"	"P53859"	"A3LXJ2"	"O59821"
"OG0002613"	"W0TC79"	"P09798"	"A3GF78"	"P41889"
"OG0002614"	"W0TF40"	"P41807"	"A3M036"	"O14265"
"OG0002615"	"W0T5H5"	"P38929"	"A3LP26"	"Q9HDW7"
"OG0002616"	"W0T6U3"	"Q12499"	"A3LUT0"	"Q9P7S7"
"OG0002617"	"W0TAI8"	"Q06168"	"A3LPL9"	"Q9USM3"
"OG0002618"	"W0TGH4"	"P19263"	"A3LZ54"	"Q9P7Y4"
"OG0002619"	"W0T6F4"	"P40030"	"A3LN27"	"O74820"
"OG0002620"	"W0T911"	"Q02516"	"A3M0J2"	"P79007"
"OG0002621"	"W0TG72"	"P39965"	"A3M0H9"	"O74765"
"OG0002622"	"W0TEM3"	"P32464"	"A3LVU3"	"Q9P7Q8"
"OG0002623"	"W0THT9"	"Q03496"	"A3LW90"	"O60081"
"OG0002624"	"W0TI96"	"P39727"	"A3LZB8"	"Q09895"
"OG0002625"	"W0T997"	"P16622"	"A3LYF6"	"O59786"
"OG0002627"	"W0TEV1"	"P27697"	"A3GFH8"	"Q92338"
"OG0002628"	"W0T925"	"P36119"	"A3LQS9"	"O13855"
"OG0002629"	"W0TJN0"	"Q08387"	"A3LNB9"	"O74833"
"OG0002630"	"W0T6I7"	"P48415"	"A3LZ57"	"O14029"
"OG0002631"	"W0TH44"	"P48837"	"A3LQZ4"	"O42963"
"OG0002632"	"W0TA89"	"P07347"	"A3GI98"	"Q9UTI3"
"OG0002633"	"W0TBR6"	"Q08421"	"A3LUM8"	"Q9USJ7"
"OG0002634"	"W0TBJ4"	"P16658"	"A3GGG3"	"Q8TFH7"
"OG0002635"	"W0T3W6"	"P53845"	"A3LPC0"	"P87148"
"OG0002636"	"W0TJW6"	"P40492"	"A3LPW2"	"Q9URU9"
"OG0002638"	"W0T9H1"	"P25554"	"A3M0K1"	"Q9USW9"
"OG0002639"	"W0T9R9"	"P00498"	"A3LQN3"	"P40373"
"OG0002640"	"W0TAP1"	"Q06822"	"A3LXM4"	"Q9UTR9"
"OG0002641"	"W0TE46"	"P43563"	"A3LX47"	"O74558"
"OG0002642"	"W0T5U4"	"Q02892"	"A3LPZ4"	"O94659"
"OG0002643"	"W0T956"	"Q04598"	"A3LZF9"	"Q9P7L9"
"OG0002645"	"W0TIK5"	"Q12199"	"A3LVR8"	"Q9USK5"
"OG0002646"	"W0T972"	"P47120"	"A3LYE8"	"Q9P6K9"
"OG0002647"	"W0T807"	"P36112"	"A3LQS0"	"O59725"
"OG0002648"	"W0TJD9"	"P35718"	"A3GFY9"	"O94285"
"OG0002649"	"W0T9M8"	"P06704"	"A3M0A3"	"O74435"
"OG0002650"	"W0T8T2"	"P43577"	"A3LRR2"	"O13738"
"OG0002651"	"W0TET0"	"P43572"	"A3LZQ7"	"Q9UU94"
"OG0002652"	"W0TGQ9"	"P35729"	"A3GGA5"	"O43044"
"OG0002653"	"W0TIG5"	"P32367"	"A3GGE0"	"O14229"
"OG0002654"	"W0TD28"	"P47039"	"A3LUM6"	"O14209"
"OG0002655"	"W0TBD4"	"P35181"	"A3M047"	"Q9P7N2"
"OG0002656"	"W0T9V6"	"Q12233"	"A3GHX0"	"Q09774"
"OG0002657"	"W0TGE1"	"P33297"	"A3GEY5"	"O14126"
"OG0002658"	"W0TB24"	"P27692"	"A3LN55"	"O13936"
"OG0002659"	"W0T913"	"P05374"	"A3LQW6"	"O74787"
"OG0002660"	"W0TIN6"	"P38175"	"A3LQY6"	"Q8WZK1"
"OG0002661"	"W0T8Y3"	"Q06651"	"A3LS23"	"Q9HGN5"
"OG0002662"	"W0TD65"	"Q9URQ3"	"A3LPM0"	"Q9P7N4"
"OG0002663"	"W0TEH2"	"Q06245"	"A3LZL6"	"O13705"
"OG0002664"	"W0T7A4"	"P53139"	"A3LQ50"	"G2TRK9"
"OG0002665"	"W0T4C7"	"Q06697"	"A3LX30"	"Q9UUE7"
"OG0002666"	"W0T5L0"	"Q07845"	"A3LYV1"	"Q9UU96"
"OG0002667"	"W0T841"	"P06839"	"A3M0P3"	"P26659"
"OG0002668"	"W0TE25"	"P38757"	"A3GGD6"	"O59718"
"OG0002669"	"W0TBK9"	"P40327"	"A3LNG1"	"P36612"
"OG0002671"	"W0TDD8"	"P53254"	"A3GGP2"	"O94676"
"OG0002672"	"W0TA70"	"Q05549"	"A3LWQ5"	"O13983"
"OG0002673"	"W0TCG6"	"P32447"	"A3LXW8"	"O74515"
"OG0002674"	"W0TIX8"	"P69851"	"A3LZ06"	"Q50HP4"
"OG0002675"	"W0TD13"	"Q99210"	"A3LSC0"	"O14141"
"OG0002676"	"W0TFE6"	"P38713"	"A3LTM2"	"O13944"
"OG0002677"	"W0T6V3"	"P47119"	"A3LVK6"	"Q9UU89"
"OG0002678"	"W0T7J3"	"Q02196"	"A3LZE9"	"Q9P7G9"
"OG0002679"	"W0T7U5"	"P38803"	"A3M0B1"	"O94718"
"OG0002680"	"W0T842"	"P38842"	"A3LWL1"	"Q96WV4"
"OG0002681"	"W0TFX5"	"P47077"	"A3LXG0"	"Q92347"
"OG0002682"	"W0TFP3"	"Q03289"	"A3LZ77"	"Q9C0W9"
"OG0002683"	"W0TGS8"	"P28791"	"A3LTG8"	"O42852"
"OG0002684"	"W0TAR8"	"P38888"	"A3LRR5"	"O94726"
"OG0002685"	"W0T5K8"	"Q03697"	"A3LPF7"	"Q10354"
"OG0002686"	"W0TE77"	"Q02685"	"A3LW81"	"Q10160"
"OG0002687"	"W0T567"	"P43569"	"A3LQD1"	"Q7Z991"
"OG0002688"	"W0T9P2"	"P38238"	"A3GEX4"	"O36015"
"OG0002689"	"W0T599"	"Q02554"	"A3GGW7"	"Q9UUI3"
"OG0002690"	"W0T7V7"	"P33734"	"A3LSB3"	"O94303"
"OG0002691"	"W0T9A4"	"P22214"	"A3M0A8"	"Q9Y7L0"
"OG0002692"	"W0TEG1"	"P33203"	"A3LXR3"	"O14176"
"OG0002693"	"W0T8L1"	"Q05924"	"A3LRQ9"	"O59759"
"OG0002694"	"W0TE52"	"Q07381"	"A3LSG3"	"O13956"
"OG0002695"	"W0TB67"	"P53769"	"A3LMY2"	"Q9P6R8"
"OG0002696"	"W0T579"	"P53313"	"A3LP90"	"Q10342"
"OG0002697"	"W0TEV9"	"P15873"	"A3GG94"	"Q03392"
"OG0002698"	"W0TEI2"	"P25298"	"A3LTE6"	"O14233"
"OG0002699"	"W0TE33"	"P53256"	"A3LVY0"	"O42894"
"OG0002700"	"W0TC29"	"Q12460"	"A3GGX7"	"O94514"
"OG0002701"	"W0T7P5"	"P18409"	"A3LT10"	"O13814"
"OG0002703"	"W0TAK2"	"P43124"	"A3LSY3"	"Q6BDR8"
"OG0002704"	"W0T4G8"	"P32829"	"A3LWI4"	"Q09683"
"OG0002705"	"W0T553"	"P39958"	"A3LWP1"	"Q10305"
"OG0002706"	"W0TBY5"	"Q08920"	"A3GG27"	"Q9P383"
"OG0002707"	"W0TF86"	"P34909"	"A3M0E9"	"Q09818"
"OG0002708"	"W0THV7"	"Q07897"	"A3LWW6"	"O94465"
"OG0002709"	"W0TAS2"	"P38352"	"A3LRJ1"	"O74381"
"OG0002710"	"W0TGP9"	"P32074"	"A3GG22"	"P87140"
"OG0002711"	"W0T9L3"	"Q02199"	"A3GI22"	"Q09793"
"OG0002713"	"W0T9A2"	"P43613"	"A3M033"	"Q9P7C1"
"OG0002714"	"W0T4L2"	"P53854"	"A3LVH3"	"Q9Y805"
"OG0002715"	"W0TFH1"	"Q06512"	"A3LVV0"	"O94372"
"OG0002716"	"W0T359"	"P22354"	"A3LVG1"	"O94723"
"OG0002717"	"W0T719"	"Q08109"	"A3LXT9"	"O74757"
"OG0002718"	"W0T321"	"P36147"	"A3LZW7"	"O94539"
"OG0002719"	"W0T4K6"	"P38764"	"A3GHV9"	"P87048"
"OG0002720"	"W0T999"	"Q2V2P4"	"A3LUH1"	"Q10167"
"OG0002721"	"W0T8L5"	"Q08746"	"A3LX88"	"O59678"
"OG0002722"	"W0TE05"	"Q06567"	"A3LR45"	"O60111"
"OG0002724"	"W0TFD9"	"P53192"	"A3LMX9"	"Q9HGM2"
"OG0002725"	"W0T740"	"Q03862"	"A3LXG7"	"O60180"
"OG0002726"	"W0TBP8"	"Q06103"	"A3LYA3"	"Q10335"
"OG0002727"	"W0TDG9"	"P08518"	"A3GFG5"	"Q02061"
"OG0002728"	"W0TCQ9"	"Q03435"	"A3LZY5"	"Q9USU7"
"OG0002729"	"W0TK09"	"P41818"	"A3GGL2"	"O13771"
"OG0002730"	"W0TGP2"	"P32288"	"A3M037"	"Q09179"
"OG0002731"	"W0T2L9"	"Q04418"	"A3LZ76"	"O43088"
"OG0002732"	"W0TBC4"	"P38351"	"A3LTQ7"	"Q9US06"
"OG0002733"	"W0T8J9"	"P32584"	"A3LUV1"	"P87014"
"OG0002734"	"W0TD15"	"P29539"	"A3GFW4"	"Q96UP3"
"OG0002735"	"W0THC8"	"P40484"	"A3LTH0"	"O94360"
"OG0002736"	"W0T7I6"	"Q04018"	"A3GHJ7"	"O74851"
"OG0002737"	"W0TFF6"	"Q04651"	"A3GHG8"	"O94283"
"OG0002738"	"W0T4S5"	"P38635"	"A3LY67"	"O14059"
"OG0002739"	"W0T5E4"	"Q02046"	"A3LYP8"	"Q9P786"
"OG0002740"	"W0T6L8"	"P22139"	"A3GGI8"	"O13877"
"OG0002742"	"W0TD18"	"P53066"	"A3M0L8"	"Q9P7I0"
"OG0002743"	"W0T8Q8"	"P25637"	"A3GH43"	"O13997"
"OG0002744"	"W0TB04"	"P53076"	"A3LNT1"	"O94712"
"OG0002745"	"W0T9Y8"	"P38786"	"A3LXG5"	"P87120"
"OG0002746"	"W0TDU0"	"Q12055"	"A3GFC5"	"Q9UU88"
"OG0002748"	"W0TH08"	"Q12331"	"A3LXH9"	"Q9Y801"
"OG0002749"	"W0TBE5"	"P35999"	"A3LUT4"	"Q10415"
"OG0002750"	"W0TGT3"	"Q12480"	"A3LWN0"	"P78790"
"OG0002751"	"W0TE67"	"P15700"	"A3LXB0"	"O59771"
"OG0002752"	"W0TGH9"	"P32522"	"A3GHT5"	"Q10451"
"OG0002753"	"W0T6D8"	"P33327"	"A3LVW5"	"Q9USN5"
"OG0002754"	"W0T2C3"	"P53838"	"A3LS89"	"Q9HGM6"
"OG0002755"	"W0TAW6"	"P49954"	"A3LRU7"	"Q10166"
"OG0002756"	"W0T494"	"Q02574"	"A3LW20"	"P78955"
"OG0002757"	"W0TEI3"	"P25627"	"A3LX09"	"Q10162"
"OG0002759"	"W0TE07"	"Q08977"	"A3LPT3"	"Q9P6K3"
"OG0002760"	"W0TKD7"	"Q12161"	"A3LZV6"	"Q9P3U8"
"OG0002761"	"W0TCX9"	"P30771"	"F5Y6K2"	"Q09820"
"OG0002762"	"W0TDH6"	"P15565"	"A3LXR8"	"Q9P804"
"OG0002763"	"W0T5N4"	"P39111"	"A3LT60"	"O43046"
"OG0002764"	"W0T909"	"Q05949"	"A3LVP2"	"O74627"
"OG0002765"	"W0TE85"	"P36516"	"A3LWV6"	"O43042"
"OG0002766"	"W0T3H5"	"P00560"	"A3LUY2"	"O60101"
"OG0002767"	"W0TFF4"	"P53914"	"A3M082"	"P87115"
"OG0002768"	"W0T7Z8"	"Q08683"	"A3GF62"	"Q9P4W7"
"OG0002769"	"W0T7J0"	"P38759"	"A3GFC3"	"Q9UTI5"
"OG0002770"	"W0TKC9"	"Q06819"	"A3M0J0"	"P87215"
"OG0002771"	"W0T339"	"P32381"	"A3LYA7"	"Q9UUJ1"
"OG0002772"	"W0THH0"	"P32843"	"A3M0D8"	"O94689"
"OG0002773"	"W0T8M5"	"P32332"	"A3LQ14"	"Q9UTN1"
"OG0002774"	"W0T5E0"	"P06785"	"A3GG41"	"Q9UTI7"
"OG0002775"	"W0TD10"	"P22224"	"A3LS60"	"O75006"
"OG0002776"	"W0T8G3"	"P53909"	"A3LTQ1"	"Q9P6I7"
"OG0002777"	"W0T653"	"P38257"	"A3LUY0"	"Q9C103"
"OG0002778"	"W0T6N3"	"P09620"	"A3LWF4"	"O60123"
"OG0002779"	"W0TF96"	"P09201"	"A3GEU3"	"P09202"
"OG0002780"	"W0T6J9"	"P52488"	"A3LQH3"	"O42939"
"OG0002782"	"W0T7P2"	"Q12102"	"A3GHD1"	"O74740"
"OG0002783"	"W0TFX2"	"Q06678"	"A3LN73"	"O14341"
"OG0002784"	"W0THF6"	"P53917"	"A3LPE3"	"O13665"
"OG0002785"	"W0T9E9"	"P53743"	"A3LVD5"	"O74362"
"OG0002786"	"W0TDS1"	"P38961"	"A3LTS4"	"Q10257"
"OG0002787"	"W0TBX3"	"P37297"	"A3LYX2"	"Q9USR3"
"OG0002788"	"W0T4W5"	"Q06218"	"A3LV40"	"O60080"
"OG0002789"	"W0T8H7"	"P46961"	"A3M062"	"O59802"
"OG0002790"	"W0TB80"	"P24004"	"A3LWJ2"	"O74941"
"OG0002791"	"W0T7U3"	"P53734"	"A3LSJ2"	"Q76PD3"
"OG0002792"	"W0TFP4"	"P38198"	"A3LWT8"	"O42874"
"OG0002793"	"W0T7A1"	"P53295"	"A3LNR3"	"P32235"
"OG0002794"	"W0TBM4"	"P42847"	"A3LV59"	"O13882"
"OG0002795"	"W0TFQ8"	"P32914"	"A3LNS8"	"Q9P7K8"
"OG0002796"	"W0T821"	"P53881"	"A3LTL1"	"O74464"
"OG0002797"	"W0TEI1"	"P39079"	"A3GEY9"	"O94515"
"OG0002798"	"W0TB46"	"P53742"	"A3LRJ9"	"O14236"
"OG0002799"	"W0T902"	"P20449"	"A3GH91"	"Q09747"
"OG0002800"	"W0TCT2"	"Q04081"	"A3GH49"	"O94257"
"OG0002801"	"W0T827"	"P15624"	"A3LV88"	"O42849"
"OG0002803"	"W0TH80"	"P53115"	"A3LP57"	"O14148"
"OG0002804"	"W0TDD7"	"P32479"	"A3LMX8"	"P87314"
"OG0002805"	"W0TFQ0"	"Q99258"	"A3GHZ0"	"O60181"
"OG0002806"	"W0T7A5"	"P40992"	"A3LNE2"	"Q9UST5"
"OG0002807"	"W0TGM6"	"P38191"	"A3LTL2"	"Q9URW3"
"OG0002808"	"W0TJT3"	"P52891"	"A3LTN9"	"Q10331"
"OG0002809"	"W0T7R3"	"P42951"	"A3GFS6"	"Q9UT42"
"OG0002810"	"W0T9H5"	"P07273"	"A3LRC5"	"P49373"
"OG0002811"	"W0TCY9"	"Q02979"	"A3LVR7"	"Q9C104"
"OG0002812"	"W0T5N2"	"P38138"	"A3LZG4"	"Q9US55"
"OG0002814"	"W0TBP6"	"P32892"	"A3LSN3"	"Q09903"
"OG0002816"	"W0T4N2"	"P25342"	"A3M055"	"Q09116"
"OG0002817"	"W0TEQ0"	"P38829"	"A3LPF1"	"Q9UTL0"
"OG0002818"	"W0TBV9"	"P16370"	"A3GF98"	"P37382"
"OG0002819"	"W0TFP8"	"P53153"	"A3GI61"	"O60168"
"OG0002820"	"W0TBH8"	"Q05892"	"A3M0L1"	"O74482"
"OG0002821"	"W0T9F5"	"P69771"	"A3LVN0"	"O60074"
"OG0002822"	"W0T2M1"	"P27637"	"A3GGQ6"	"O60132"
"OG0002823"	"W0T8B0"	"P32776"	"A3LYN7"	"O13745"
"OG0002824"	"W0T3Q7"	"P41834"	"A3LY57"	"O94531"
"OG0002825"	"W0T6Y3"	"Q06090"	"A3GHP7"	"Q9UUC8"
"OG0002826"	"W0T5X5"	"P38705"	"A3LUT6"	"Q9UTB2"
"OG0002827"	"W0TGD2"	"Q12030"	"A3LXN6"	"O60171"
"OG0002828"	"W0TAV3"	"Q04599"	"A3LZH6"	"Q9P6M9"
"OG0002829"	"W0TCT3"	"Q06005"	"A3LXH3"	"O36017"
"OG0002830"	"W0THS9"	"Q00764"	"A3LPC1"	"P40387"
"OG0002831"	"W0TEN1"	"P38688"	"A3LT80"	"O59787"
"OG0002832"	"W0T7N5"	"Q01476"	"A3LY02"	"Q9P3U0"
"OG0002833"	"W0TCW7"	"Q04728"	"A3LWC0"	"O94346"
"OG0002834"	"W0TGQ1"	"Q12402"	"A3LTT9"	"Q9UU91"
"OG0002835"	"W0T316"	"P36145"	"A3LPL4"	"P79011"
"OG0002836"	"W0T9M6"	"P39077"	"A3LNN0"	"O74341"
"OG0002837"	"W0T943"	"P38988"	"A3LV54"	"O74439"
"OG0002838"	"W0T6T2"	"P38915"	"A3LVN4"	"O60097"
"OG0002839"	"W0T9G1"	"P53199"	"A3LS95"	"O43050"
"OG0002840"	"W0TDA2"	"P29952"	"A3LU31"	"O43014"
"OG0002841"	"W0T897"	"P32523"	"A3LZK6"	"O14011"
"OG0002843"	"W0T743"	"P53735"	"A3GF48"	"O14329"
"OG0002844"	"W0TC38"	"P32500"	"A3LUU5"	"O13961"
"OG0002845"	"W0TES6"	"P11745"	"A3GH99"	"P41391"
"OG0002846"	"W0T609"	"P36775"	"A3M072"	"Q09769"
"OG0002848"	"W0TD76"	"P15625"	"A3LRA4"	"O42870"
"OG0002849"	"W0TCV6"	"P15019"	"A3M0D0"	"O42700"
"OG0002850"	"W0T4N6"	"P41543"	"A3LNY4"	"Q10176"
"OG0002851"	"W0T8W5"	"P53039"	"A3LNS5"	"O94348"
"OG0002852"	"W0TH53"	"Q06344"	"A3LQG4"	"O74828"
"OG0002853"	"W0TAR6"	"P53875"	"A3LNL6"	"Q9UTK2"
"OG0002854"	"W0T761"	"P38630"	"A3LT44"	"O60182"
"OG0002855"	"W0T4D7"	"P10961"	"A3LRV1"	"Q02953"
"OG0002856"	"W0T708"	"P31377"	"A3LQU7"	"O14222"
"OG0002857"	"W0T9T8"	"P38985"	"A3LS55"	"Q9P372"
"OG0002858"	"W0T9S8"	"P40217"	"A3LX18"	"P79083"
"OG0002859"	"W0T6E6"	"Q04311"	"A3LW88"	"O74977"
"OG0002860"	"W0TBW3"	"P40961"	"A3LPV0"	"Q9P7H3"
"OG0002861"	"W0TG56"	"P53261"	"A3LU56"	"O60164"
