Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
P05759	Ubiquitin-40S ribosomal protein S31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS31 PE=1 SV=3	RPS31	YLR167W	0.000552331723188042	0.000508810095455622	0.000503451935611136
P05986	cAMP-dependent protein kinase type 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPK3 PE=1 SV=2	TPK3	YKL166C	7.39344211502112e-06	6.40873601870759e-06	6.57503527845576e-06
P06100	General negative regulator of transcription subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC36 PE=1 SV=1	CDC36	YDL165W	1.6273329292785e-05	1.35891693633021e-05	1.43416372590708e-05
P06101	Hsp90 co-chaperone Cdc37 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC37 PE=1 SV=2	CDC37	YDR168W	4.68073900821522e-05	3.99004794231578e-05	4.2473797538843e-05
P06102	General negative regulator of transcription subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOT3 PE=1 SV=2	NOT3	YIL038C	1.88866358108674e-05	1.62581504135491e-05	1.74778991569431e-05
P06103	Eukaryotic translation initiation factor 3 subunit B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRT1 PE=1 SV=1	PRT1	YOR361C	0.000214837545447875	0.000185163137061967	0.000195931120007257
P06104	Ubiquitin-conjugating enzyme E2 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD6 PE=1 SV=1	RAD6	YGL058W	6.37462241248584e-06	5.39602968331275e-06	5.44727572805859e-06
P06105	Protein SCP160 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCP160 PE=1 SV=3	SCP160	YJL080C	0.000389194737647065	0.000333833233246995	0.000349571158340076
P06106	Homocysteine/cysteine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET17 PE=1 SV=3	MET17	YLR303W	0.00651883939466353	0.00578008907994452	0.00622007029299947
P06168	Ketol-acid reductoisomerase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV5 PE=1 SV=1	ILV5	YLR355C	0.00225614999630848	0.00196523577969697	0.00207921938727774
P06169	Pyruvate decarboxylase isozyme 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC1 PE=1 SV=7	PDC1	YLR044C	0.012808194399869	0.0104855484422006	0.0115297460382943
P06174	Uroporphyrinogen-III synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM4 PE=1 SV=2	HEM4	YOR278W	4.4545119540916e-06	3.79379566471982e-06	3.97200967266596e-06
P06182	Cytochrome c heme lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYC3 PE=1 SV=1	CYC3	YAL039C	8.95310662474845e-06	7.79050394041611e-06	8.78263360451886e-06
P06197	CDP-diacylglycerol--inositol 3-phosphatidyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIS1 PE=1 SV=1	PIS1	YPR113W	5.64456818287198e-05	4.93563617741978e-05	5.16447154664439e-05
P06208	2-isopropylmalate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU4 PE=1 SV=1	LEU4	YNL104C	0.000195206106708388	0.000166588112190245	0.000180757667497468
P06242	Serine/threonine-protein kinase KIN28 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KIN28 PE=1 SV=1	KIN28	YDL108W	3.70767373404349e-06	3.30660528636728e-06	3.43179558627419e-06
P06243	Cell division control protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC7 PE=1 SV=2	CDC7	YDL017W	2.11569863754399e-05	1.86064494042644e-05	1.93169302534197e-05
P06244	cAMP-dependent protein kinase type 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPK1 PE=1 SV=3	TPK1	YJL164C	2.92018585692646e-06	2.49524938995475e-06	2.75901904513411e-06
P06245	cAMP-dependent protein kinase type 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPK2 PE=1 SV=2	TPK2	YPL203W	6.94048090151139e-06	5.20352530677925e-06	5.73944811263119e-06
P06633	Imidazoleglycerol-phosphate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS3 PE=1 SV=2	HIS3	YOR202W	2.40597165134378e-05	2.04470154159478e-05	2.26078110516739e-05
P06634	ATP-dependent RNA helicase DED1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DED1 PE=1 SV=2	DED1	YOR204W	0.000378253285448908	0.00033276682259925	0.0003510474312775
P06700	NAD-dependent histone deacetylase SIR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIR2 PE=1 SV=1	SIR2	YDL042C	3.98005921359448e-06	2.84307313076012e-06	3.52605963162884e-06
P06701	Regulatory protein SIR3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIR3 PE=1 SV=6	SIR3	YLR442C	9.6352538689726e-06	6.03302835640019e-06	6.80605327517261e-06
P06704	Cell division control protein 31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC31 PE=1 SV=2	CDC31	YOR257W	5.56209993873138e-06	4.75699853900525e-06	5.11564575602747e-06
P06738	Glycogen phosphorylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPH1 PE=1 SV=4	GPH1	YPR160W	5.25274856441192e-06	4.44631704950441e-06	5.20534977560346e-06
P06773	Deoxycytidylate deaminase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DCD1 PE=1 SV=2	DCD1	YHR144C	3.9038009085746e-06	3.31808244823517e-06	3.50973259084603e-06
P06775	Histidine permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIP1 PE=1 SV=2	HIP1	YGR191W	1.3072805337197e-05	1.10655318156494e-05	1.16566150290602e-05
P06776	3',5'-cyclic-nucleotide phosphodiesterase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDE2 PE=1 SV=2	PDE2	YOR360C	1.00518599609729e-05	8.85351786093991e-06	9.41404923727768e-06
P06778	DNA repair and recombination protein RAD52 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD52 PE=1 SV=2	RAD52	YML032C	5.87168357939551e-06	4.96076202113791e-06	5.2142312043823e-06
P06779	DNA repair protein RAD7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD7 PE=1 SV=3	RAD7	YJR052W	6.89289429215527e-06	5.65362563953467e-06	6.18601805133209e-06
P06780	GTP-binding protein RHO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RHO1 PE=1 SV=3	RHO1	YPR165W	7.56610045109088e-05	6.56470259519103e-05	7.05193552312176e-05
P06781	GTP-binding protein RHO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RHO2 PE=1 SV=2	RHO2	YNL090W	2.19998572090808e-06	1.95277397530328e-06	2.13015505162639e-06
P06782	Carbon catabolite-derepressing protein kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF1 PE=1 SV=1	SNF1	YDR477W	2.54749562648573e-05	1.97256699249406e-05	2.21112160897719e-05
P06785	Thymidylate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC21 PE=1 SV=1	CDC21	YOR074C	9.91686487985427e-06	8.65197157408624e-06	9.10007781020259e-06
P06786	DNA topoisomerase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOP2 PE=1 SV=2	TOP2	YNL088W	4.11369640723342e-05	3.66429541467111e-05	3.78388999880288e-05
P06787	Calmodulin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CMD1 PE=1 SV=1	CMD1	YBR109C	4.96072235101633e-05	4.16614682943656e-05	4.36874860767242e-05
P06838	DNA repair protein RAD10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD10 PE=1 SV=1	RAD10	YML095C	7.98445281742339e-07	7.00578730129331e-07	7.56308245324099e-07
P06839	General transcription and DNA repair factor IIH helicase subunit XPD OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD3 PE=1 SV=1	RAD3	YER171W	5.63770647170698e-06	4.72032629217479e-06	5.04995562665781e-06
P06843	Protein SPT2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT2 PE=1 SV=1	SPT2	YER161C	2.18109913026192e-06	1.92297365995439e-06	1.98880844921726e-06
P06844	Protein SPT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT3 PE=1 SV=1	SPT3	YDR392W	3.74828780644408e-06	3.27987548558367e-06	3.74157254239685e-06
P07143	Cytochrome c1, heme protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYT1 PE=1 SV=1	CYT1	YOR065W	6.13847705211447e-05	5.93129069968385e-05	5.99790967588916e-05
P07149	Fatty acid synthase subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAS1 PE=1 SV=2	FAS1	YKL182W	0.00129580699837808	0.00110784165257767	0.00116527174750607
P07170	Adenylate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADK1 PE=1 SV=2	ADK1	YDR226W	0.000425102266476372	0.000347815740747187	0.000372495001997583
P07172	Histidinol-phosphate aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS5 PE=3 SV=2	HIS5	YIL116W	0.000135644884684624	0.000114935315666863	0.000124090654134438
P07213	Mitochondrial import receptor subunit TOM70 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM70 PE=1 SV=2	TOM70	YNL121C	8.4353480009074e-05	7.2648945369926e-05	7.49031068866643e-05
P07236	Threonine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MST1 PE=1 SV=2	MST1	YKL194C	8.54259112668697e-06	7.05484437968796e-06	7.78641643365495e-06
P07244	Bifunctional purine biosynthetic protein ADE5,7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE5,7 PE=1 SV=1	ADE5,7	YGL234W	0.00119294235555177	0.000990492213364425	0.0010835769511074
P07245	C-1-tetrahydrofolate synthase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE3 PE=1 SV=1	ADE3	YGR204W	0.00113331764670945	0.000912137789831226	0.000994256460772599
P07246	Alcohol dehydrogenase 3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH3 PE=1 SV=2	ADH3	YMR083W	0.000402830801921505	0.000329513427573841	0.000365837080679764
P07251	ATP synthase subunit alpha, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP1 PE=1 SV=5	ATP1	YBL099W	0.00135109217436241	0.00113542096539895	0.00121353864975528
P07253	Cytochrome B pre-mRNA-processing protein 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBP6 PE=1 SV=1	CBP6	YBR120C	6.42738305236297e-06	5.65864108807464e-06	6.06011245232157e-06
P07255	Cytochrome c oxidase subunit 7A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX9 PE=1 SV=2	COX9	YDL067C	2.67572400306549e-05	2.36041296774531e-05	2.46049597214384e-05
P07256	Cytochrome b-c1 complex subunit 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COR1 PE=1 SV=1	COR1	YBL045C	0.000211654978087671	0.000180603537566548	0.000184353731831624
P07257	Cytochrome b-c1 complex subunit 2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=QCR2 PE=1 SV=1	QCR2	YPR191W	0.000262903701899397	0.000235361036667487	0.00024207920655823
P07258	Carbamoyl-phosphate synthase arginine-specific small chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPA1 PE=1 SV=1	CPA1	YOR303W	0.000131779601285801	0.000122410055586155	0.000116874276200121
P07259	Protein URA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA2 PE=1 SV=5	URA2	YJL130C	0.00211202259454499	0.00176763427680096	0.00193413781116991
P07260	Eukaryotic translation initiation factor 4E OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC33 PE=1 SV=1	CDC33	YOL139C	0.000249775575864128	0.000191142762101613	0.000220356678551938
P07261	Glycolytic genes transcriptional activator GCR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCR1 PE=1 SV=2	GCR1	YPL075W	1.59002414071795e-06	1.36998209526869e-06	1.61127126738163e-06
P07262	NADP-specific glutamate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDH1 PE=1 SV=2	GDH1	YOR375C	0.00297967398376165	0.0025640789242341	0.00276005203197014
P07263	Histidine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HTS1 PE=1 SV=2	HTS1	YPR033C	0.000125956616867985	0.000108354782045406	0.000116501474926289
P07264	3-isopropylmalate dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU1 PE=1 SV=3	LEU1	YGL009C	0.000561149110296327	0.000487108160452697	0.000500936320126964
P07266	Mitochondrial RNA-splicing protein MRS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRS1 PE=1 SV=2	MRS1	YIR021W	7.16013393630892e-07	5.15735858611958e-07	6.11465955795693e-07
P07267	Saccharopepsin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP4 PE=1 SV=1	PEP4	YPL154C	5.33956660613387e-05	4.38181343649778e-05	4.86499565661688e-05
P07269	Regulatory protein PHO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO2 PE=1 SV=1	PHO2	YDL106C	9.59670048083224e-06	8.17267665117891e-06	8.84017513578436e-06
P07270	Phosphate system positive regulatory protein PHO4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO4 PE=1 SV=4	PHO4	YFR034C	6.66495241801564e-06	5.125131471501e-06	5.54296687864247e-06
P07271	ATP-dependent DNA helicase PIF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIF1 PE=1 SV=2	PIF1	YML061C	2.87013278591914e-06	2.49539942524414e-06	2.66703964592499e-06
P07273	Transcription elongation factor S-II OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DST1 PE=1 SV=4	DST1	YGL043W	3.14696526099227e-05	2.64874288847958e-05	2.73053443235663e-05
P07274	Profilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFY1 PE=1 SV=2	PFY1	YOR122C	6.2334885712372e-05	4.66868139937172e-05	5.12424298957075e-05
P07275	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUT2 PE=1 SV=2	PUT2	YHR037W	5.09372541101368e-05	4.53380332764128e-05	4.57102172590934e-05
P07276	DNA repair protein RAD2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD2 PE=1 SV=2	RAD2	YGR258C	5.59579283629035e-06	4.64929915830231e-06	5.10671356754375e-06
P07277	Mevalonate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG12 PE=1 SV=1	ERG12	YMR208W	1.79401251196918e-05	1.51861122959662e-05	1.6550618812687e-05
P07278	cAMP-dependent protein kinase regulatory subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BCY1 PE=1 SV=4	BCY1	YIL033C	5.51939538683648e-05	4.74765333136662e-05	5.04885742937143e-05
P07280	40S ribosomal protein S19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19A PE=1 SV=2	RPS19A	YOL121C	0.00195184791055135	0.00167747615337865	0.00179463911573724
P07283	Phosphomannomutase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC53 PE=1 SV=1	SEC53	YFL045C	0.000265855448084933	0.00023828847085608	0.000246613983185139
P07284	Serine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SES1 PE=1 SV=2	SES1	YDR023W	0.000211660721518093	0.000180262341307504	0.000190899119675276
P07285	Anthranilate phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP4 PE=1 SV=1	TRP4	YDR354W	2.88912356859212e-05	2.30184142681221e-05	2.60383983051096e-05
P07286	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALG7 PE=3 SV=1	ALG7	YBR243C	3.28696793006012e-06	2.77954901084924e-06	3.05412412410675e-06
P07342	Acetolactate synthase catalytic subunit, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV2 PE=1 SV=1	ILV2	YMR108W	0.000623323841544123	0.000524953743473291	0.000547947219069359
P07347	N-terminal acetyltransferase A complex catalytic subunit ARD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARD1 PE=1 SV=2	ARD1	YHR013C	1.80632350439053e-05	1.44933636559655e-05	1.56508614257395e-05
P07390	COX3 mRNA-specific translational activator PET494 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET494 PE=1 SV=2	PET494	YNR045W	4.61685653422092e-07	3.8345500171015e-07	4.0783889680694e-07
P07560	Ras-related protein SEC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC4 PE=1 SV=1	SEC4	YFL005W	8.42533790524665e-05	7.12418909077961e-05	7.55112323128965e-05
P07702	L-2-aminoadipate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LYS2 PE=1 SV=2	LYS2	YBR115C	0.000452687292516756	0.000379687051657466	0.000407050273346547
P07703	DNA-directed RNA polymerases I and III subunit RPAC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPC40 PE=1 SV=1	RPC40	YPR110C	5.70697551368626e-05	4.8057214161894e-05	5.00317526607002e-05
P07806	Valine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAS1 PE=1 SV=2	VAS1	YGR094W	0.00062698979854312	0.000530186579614567	0.000574707600208503
P07807	Dihydrofolate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DFR1 PE=1 SV=2	DFR1	YOR236W	4.51719063896826e-06	3.81580012229091e-06	4.95906796971755e-06
P07834	Cell division control protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC4 PE=1 SV=2	CDC4	YFL009W	2.80252013915911e-06	2.2230289406518e-06	2.43258478449274e-06
P07866	Guanine nucleotide exchange factor LTE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LTE1 PE=1 SV=2	LTE1	YAL024C	5.33569684916807e-06	4.65157498340057e-06	4.88187114873825e-06
P07884	tRNA dimethylallyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MOD5 PE=1 SV=2	MOD5	YOR274W	3.58615080623907e-05	3.19574876705699e-05	3.26932451999151e-05
P07991	Ornithine aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAR2 PE=1 SV=2	CAR2	YLR438W	1.71993878182745e-05	1.56479450775454e-05	1.51399410972766e-05
P08004	Chitin synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHS1 PE=1 SV=2	CHS1	YNL192W	2.17833668753309e-05	1.80132783553269e-05	1.94303783795705e-05
P08018	MAP kinase kinase PBS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PBS2 PE=1 SV=4	PBS2	YJL128C	7.14925222376774e-06	6.07010360174365e-06	6.4348296113902e-06
P08067	Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIP1 PE=1 SV=1	RIP1	YEL024W	2.53739684572393e-05	2.33331583238533e-05	2.38495305867348e-05
P08417	Fumarate hydratase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FUM1 PE=1 SV=2	FUM1	YPL262W	0.000103337444087097	9.01966376937852e-05	9.28847958351433e-05
P08425	Phenylalanine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSF1 PE=1 SV=3	MSF1	YPR047W	7.27414201545688e-06	6.0964352055122e-06	6.83492545972571e-06
P08432	Ornithine decarboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPE1 PE=1 SV=1	SPE1	YKL184W	9.89754292233038e-06	8.55133840253395e-06	8.87871250710539e-06
P08456	CDP-diacylglycerol--serine O-phosphatidyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHO1 PE=1 SV=3	CHO1	YER026C	4.47075035931291e-05	3.67493546330865e-05	4.1382330049941e-05
P08465	Homoserine O-acetyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET2 PE=1 SV=2	MET2	YNL277W	3.46522152158337e-05	2.85681325336959e-05	3.0034630141293e-05
P08466	Mitochondrial nuclease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUC1 PE=1 SV=1	NUC1	YJL208C	1.16409851096681e-05	1.00435839743011e-05	1.08408711225515e-05
P08518	DNA-directed RNA polymerase II subunit RPB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPB2 PE=1 SV=2	RPB2	YOR151C	0.000111960124228262	9.45947994756286e-05	9.99343757705732e-05
P08524	Farnesyl pyrophosphate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG20 PE=1 SV=2	ERG20	YJL167W	0.000466925790445055	0.000406800141736106	0.000429483672086331
P08525	Cytochrome b-c1 complex subunit 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=QCR8 PE=1 SV=2	QCR8	YJL166W	4.36310219645446e-06	3.6224470991806e-06	3.82347211018044e-06
P08536	Sulfate adenylyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET3 PE=1 SV=2	MET3	YJR010W	0.000512899094527443	0.000448339583997251	0.000471588371455208
P08539	Guanine nucleotide-binding protein alpha-1 subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPA1 PE=1 SV=3	GPA1	YHR005C	1.43580795671242e-05	1.219091704271e-05	1.3335942368139e-05
